Persona_Id,Tipo_Persona_Id,Sucursal_Oficial,Zona_Oficial,Territorio_Oficial,Sexo,Estdo_Civil,Pais,Provincia,Profesion,LEGALES97,LEGALES98,LEGALES998,Convenio_Desc,Dependencia_Principal_Id,Categoria_Laboral,Dependencia_Desc,Ind_Vto_Min_Dia_Acred_Haberes,Ind_Vto_Max_Dia_Acred_Haberes,Renueva_Contrato,Segmento_Convenio_Id,Segmento_Convenio_Desc,Tipo_Convenio_Segmento_Id,Grupo_Segmento,Comportamiento_Credito_Id,Ultimo_Grupo_Segmento,Preembozo_VI,Preembozo_MA,Preembozo_AM,Producto_VI,Producto_MA,Producto_AM,Paquete_VI,Paquete_MA,Paquete_AM,Grupo_Afinidad_VI,Grupo_Afinidad_MA,Grupo_Afinidad_AM,Tipo_Pago_VI,Tipo_Pago_MA,Tipo_Pago__AM,Forma_Pago_VI,Forma_Pago_MA,Forma_Pago_AM,UPG_VISA_12,UPG_AMEX_12,UPG_MASTER_12,UPG_VISA_6,UPG_AMEX_6,UPG_MASTER_6,RUBRO_DE_MAYOR_CONS_TC,RUBRO_DE_MAYOR_CONS_TC_3,RUBRO_DE_MAYOR_CONS_TC_6,RUBRO_DE_MAYOR_CONS_TC_12,Ind_Precancelacion_PPE,CANCELA_PPE,Ind_Precancelacion_PHI,CANCELA_PHI,Fecha_Vto_PPR_Id,Ind_Precancelacion_PPR,CANCELA_PPR,PATAGONIA_ANTICIPO,UTILIZA_ADELANTO_CA,RUBRO_DE_MAYOR_CONS_TD,RUBRO_DE_MAYOR_CONS_TD_3,RUBRO_DE_MAYOR_CONS_TD_6,RUBRO_DE_MAYOR_CONS_TD_12,CARTERA,EXCLUSION,SEGMENTO,SCORECARD,Situacion_BCRA_Max_6_T,MODA_SIT_1,MODA_SIT_3,MODA_SIT_6,MODA_SIT_12,tend_monto_3_signo,tend_monto_6_signo,tend_monto_12_signo,tend_Q_3_s_signo,tend_Q_6_s_signo,tend_Q_12_s_signo,TIPO_CARTERA,VINCULACION,Status
CU 0800116352588,F,220-Gral. Roca,Alto Valle,-1.000000,F,C,ARGENTINA,RIO NEGRO,JUBIL./PENS.,0.000000,0.000000,0.000000,ANSES PAGO JUBILACIONES,278,,ANSES PAGO JUBILACIONES,S,S,N,JW,Jubilados,JUBI,Público,,Público,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,1.000000,,,,,PS,SIN PROD CRED,Publico,CURRENT,,1,1,1,1,,,,,,,PS,PS,0.000000
CU 0800116360547,F,306-Concepcion del Uruguay,Rosario,-1.000000,M,S,ARGENTINA,ENTRE RIOS,OTROS,0.000000,0.000000,0.000000,PREFECTURA NAVAL ARGENTINA,CONC,AI,PREFECTURA NAVAL ARGENTINA,N,N,N,-1,Sin Informar,-1,Sin Informar,V,Público,-1,0,-1,-1,MASTERCARD INTERNACIONAL,-1,-1,No Aplica,-1,  -1,9552,-1,-1,Pago total,-1,-1,Debito en caja de ahorro,-1,I,I,I,I,I,I,-1,-1,-1,-1,,,,,,,,0.000000,0.000000,,,,,CG,SIN PROD CRED,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800116360720,F,207-Parana,Rosario,-1.000000,M,S,ARGENTINA,ENTRE RIOS,EMP.EMP.PUBLICA,0.000000,0.000000,0.000000,PREFECTURA NAVAL ARGENTINA,SLGR,AI,PREFECTURA NAVAL ARGENTINA,N,N,N,-1,Sin Informar,-1,Sin Informar,V,Público,0,-1,-1,VISA CLASSIC,-1,-1,No Aplica,-1,-1,2493,-1,-1,Pago total,-1,-1,Pago total de caja de ahorro,-1,-1,I,I,I,I,I,I,-1,-1,-1,-1,,,,,,,,0.000000,0.000000,,,,,CG,SIN UTILIZACION,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800116367499,F,001-Areas Centrales,Sin Informar,-1.000000,M,S,ARGENTINA,CHACO,OTROS,0.000000,1.000000,0.000000,EJERCITO ARGENTINO,U2106,000000000002202,EJERCITO ARGENTINO,N,N,N,-1,Sin Informar,-1,Sin Informar,N,Público,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CG,LEGALES,MA,CURRENT,,5,5,5,5,,,,,,,CG,CG,1.000000
CU 0800116369731,F,230-Ushuaia,Austral,-1.000000,F,C,ARGENTINA,TIERRA DEL FUEGO,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,0,-1,-1,VISA CLASSIC,-1,-1,No Aplica,-1,-1,4509,-1,-1,Pago minimo,-1,-1,Pago minimo de cuenta corriente,-1,-1,I,I,I,I,I,I,AUTOMOVIL,SUPERMERCADOS,SUPERMERCADOS,SUPERMERCADOS,,,,,,,,,,,,,,,OK,,CURRENT,0.000000,,,,,,,,,,,CG,CG,0.000000
CU 0800116372655,F,160-Lavalle,Microcentro,-1.000000,M,S,ARGENTINA,ENTRE RIOS,OTROS,0.000000,0.000000,0.000000,EJERCITO ARGENTINO,U2121,000000000002202,EJERCITO ARGENTINO,N,N,N,FW,Fuerzas Armadas,FFAA,Público,,Público,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,0.000000,NO,0.000000,,NO,0.000000,0.000000,0.000000,,,,,CG,OK,Publico,CURRENT,,,,,,,,,,,,CG,CG,0.000000
CU 0800116375321,F,220-Gral. Roca,Alto Valle,-1.000000,F,S,ARGENTINA,RIO NEGRO,RELAC.DEPENDEN.,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,,,,,CG,SIN PROD CRED,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800116376188,F,363-PLOTTIER,Alto Valle,-1.000000,F,S,ARGENTINA,NEUQUEN,RELAC.DEPENDEN.,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,0,-1,-1,VISA GOLD,-1,-1,No Aplica,-1,-1,4509,-1,-1,Pago total,-1,-1,Pago total de caja de ahorro,-1,-1,I,I,I,I,I,I,AUTOMOVIL,TURISMO,TURISMO,TURISMO,,,,,,,,0.000000,0.000000,SUPERMERCADOS,SUPERMERCADOS,SUPERMERCADOS,SUPERMERCADOS,CG,OK,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800116385364,F,205-Mar del Plata,Buenos Aires Sur,-1.000000,F,C,ARGENTINA,BUENOS AIRES,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,1,-1,-1,VISA CLASSIC,-1,-1,No Aplica,-1,-1,5205,-1,-1,Pago total,-1,-1,Pago por ventanilla,-1,-1,I,I,I,I,I,I,-1,-1,-1,-1,,,,,,,,,,,,,,CG,SIN UTILIZACION,MA,CURRENT,,,,,,,,,,,,CG,CG,0.000000
CU 0800116387850,F,230-Ushuaia,Austral,-1.000000,F,D,ARGENTINA,TIERRA DEL FUEGO,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,0,0,-1,VISA PLATINUM,MASTERCARD BLACK,-1,No Aplica,No Aplica,-1,4509,288,-1,Pago total,Pago total,-1,Pago total de caja de ahorro,Debito en caja de ahorro,-1,I,I,D,I,I,D,INDUMENTARIA,INDUMENTARIA,INDUMENTARIA,INDUMENTARIA,,,,,,,,0.000000,0.000000,AUTOMOVIL,SUPERMERCADOS,SUPERMERCADOS,SUPERMERCADOS,CG,OK,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800116392094,F,255-Bariloche,Cordillera,-1.000000,M,S,ARGENTINA,RIO NEGRO,EMP.EMP.PRIVADA,0.000000,0.000000,0.000000,SERVICIOS SRL,BARILOCHE,BARMAN,SERVICIOS SRL,S,N,-1,PY,Pyme,PYME,Privado,,Privado,0,-1,-1,VISA CLASSIC,-1,-1,No Aplica,-1,-1,4510,-1,-1,Pago total,-1,-1,Pago total de caja de ahorro,-1,-1,U,I,I,I,I,I,SUPERMERCADOS,SUPERMERCADOS,SUPERMERCADOS,SUPERMERCADOS,,,,,,,,0.000000,0.000000,AUTOMOVIL,OTROS,OTROS,OTROS,CG,OK,Privado,NO CURRENT,,1,1,1,1,,,,,,,PS,PS,0.000000
CU 0800116393115,F,160-Lavalle,Microcentro,-1.000000,M,C,ARGENTINA,BUENOS AIRES,OTROS,0.000000,0.000000,0.000000,FUERZA AEREA,810000523000,SM,FUERZA AEREA,N,N,N,-1,Sin Informar,-1,Sin Informar,V,Público,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,,,,,CG,SIN PROD CRED,MA,CURRENT,,,,,,,,,,,,CG,CG,0.000000
CU 0800116394749,F,292-Bariloche Onelli,Cordillera,-1.000000,M,S,ARGENTINA,RIO NEGRO,EMP.EMP.PUBLICA,0.000000,0.000000,0.000000,CIA DE TIERRAS SUD ARGENTINO S,03,PUESTERO,CIA DE TIERRAS SUD ARGENTINO S,S,S,-1,AA,Agro,GRAE,Privado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,0.000000,NO,0.000000,,NO,0.000000,1.000000,1.000000,,,,,PS,OK,Privado,CURRENT,,1,1,1,1,,,,,,,PS,PS,0.000000
CU 0800116398756,F,329-Panamericana,Panamericana,-1.000000,M,S,ARGENTINA,BUENOS AIRES,OTROS,0.000000,0.000000,0.000000,DIMAGEN SA,01,TEC.RADIOLOGO,DIMAGEN SA,S,N,-1,PY,Pyme,PYME,Privado,,Privado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,AUTOMOVIL,AUTOMOVIL,OTROS,SUPERMERCADOS,PS,SIN PROD CRED,Privado,CURRENT,,1,1,1,1,,,,,,,PS,PS,0.000000
CU 0800116402300,F,046-Avellaneda,AMBA Sur,-1.000000,M,C,ARGENTINA,BUENOS AIRES,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,0,-1,-1,VISA GOLD,-1,-1,No Aplica,-1,-1,4509,-1,-1,Pago total,-1,-1,Pago por ventanilla,-1,-1,I,I,I,I,I,I,INDUMENTARIA,INDUMENTARIA,INDUMENTARIA,INDUMENTARIA,,,,,,,,,,,,,,CG,OK,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800116407397,F,265-Allen,Alto Valle,-1.000000,M,S,ARGENTINA,RIO NEGRO,OTROS,0.000000,0.000000,0.000000,UNRN UNIVERSIDAD NACIONAL DE R,01,813,UNRN UNIVERSIDAD NACIONAL DE R,S,N,-1,UW,Universidades,UNI,Público,,Público,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000,1.000000,TURISMO,TURISMO,TURISMO,OTROS,PS,OK,Publico,CURRENT,,,1,1,1,,,,,,,PS,PS,0.000000
CU 0800116410701,F,147-Cabildo,Macrocentro,-1.000000,M,C,ARGENTINA,CAPITAL FEDERAL,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Privado,0,-1,-1,VISA CLASSIC,-1,-1,No Aplica,-1,-1,4510,-1,-1,Pago minimo,-1,-1,Pago minimo de caja de ahorro,-1,-1,U,I,I,I,I,I,-1,-1,-1,-1,,,,,,,,0.000000,0.000000,,,,,CG,SIN UTILIZACION,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800116414158,F,304-Avenida de Mayo,Microcentro,-1.000000,M,S,ARGENTINA,BUENOS AIRES,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,1,-1,-1,VISA GOLD,-1,-1,No Aplica,-1,-1,2603,-1,-1,Pago total,-1,-1,Pago total de caja de ahorro,-1,-1,I,I,I,I,I,I,OTROS,AUTOMOVIL,AUTOMOVIL,AUTOMOVIL,,,,,,,,0.000000,0.000000,AUTOMOVIL,AUTOMOVIL,AUTOMOVIL,AUTOMOVIL,CG,OK,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800116414291,F,298-Ezeiza,AMBA Sur,-1.000000,M,S,ARGENTINA,BUENOS AIRES,JUBIL./PENS.,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Público,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,,,,,CG,SIN PROD CRED,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800116419382,F,223-Rio Gallegos,Austral,-1.000000,M,C,ARGENTINA,SANTA CRUZ,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,0,-1,-1,VISA CLASSIC,-1,-1,No Aplica,-1,-1,4509,-1,-1,Pago minimo,-1,-1,Pago minimo de caja de ahorro,-1,-1,I,I,I,I,I,I,-1,-1,-1,-1,,,,,,,,0.000000,0.000000,,,,,CG,SIN PROD CRED,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800116421418,F,229-Trelew,Austral,-1.000000,M,D,ARGENTINA,CHUBUT,RELAC.DEPENDEN.,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,0,-1,-1,VISA CLASSIC,-1,-1,No Aplica,-1,-1,4510,-1,-1,Pago total,-1,-1,Pago total de caja de ahorro,-1,-1,U,I,I,U,I,I,-1,-1,-1,-1,,,,,,,,0.000000,0.000000,OTROS,SUPERMERCADOS,SUPERMERCADOS,SUPERMERCADOS,CG,SIN UTILIZACION,MA,CURRENT,,,,,,,,,,,,CG,CG,0.000000
CU 0800116424495,F,105-Tapiales,AMBA Oeste,-1.000000,F,C,ARGENTINA,BUENOS AIRES,AMA DE CASA,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,1,-1,-1,VISA CLASSIC,-1,-1,No Aplica,-1,-1,6687,-1,-1,Pago total,-1,-1,Pago por ventanilla,-1,-1,I,I,I,I,I,I,OTROS,SUPERMERCADOS,SUPERMERCADOS,SUPERMERCADOS,,,,,,,,,,,,,,CG,OK,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800116431744,F,203-Santa Fe,Rosario,-1.000000,M,S,ARGENTINA,SANTA FE,OTROS,0.000000,0.000000,0.000000,EJERCITO ARGENTINO,U2320,000000000002203,EJERCITO ARGENTINO,N,N,N,FW,Fuerzas Armadas,FFAA,Público,,Público,0,0,-1,VISA GOLD,MASTERCARD GOLD,-1,No Aplica,No Aplica,-1,4510,5630,-1,Pago total,Pago total,-1,Pago total de caja de ahorro,Debito en caja de ahorro,-1,I,I,I,I,I,I,AUTOMOVIL,AUTOMOVIL,AUTOMOVIL,AUTOMOVIL,,,,,,,,0.000000,0.000000,,,,,CG,MOROSO,Publico,NO CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800116437297,F,100-Microcentro,Microcentro,-1.000000,M,C,ARGENTINA,CAPITAL FEDERAL,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,1,-1,-1,VISA GOLD,-1,-1,No Aplica,-1,-1,2603,-1,-1,Pago total,-1,-1,Pago total de caja de ahorro,-1,-1,I,I,I,I,I,I,TURISMO,TURISMO,TURISMO,HOGAR_ELECTRO,,,,,,,,0.000000,0.000000,,,,,CG,OK,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800116445886,F,070-Cordoba,Córdoba,-1.000000,F,S,ARGENTINA,CORDOBA,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,1,-1,-1,VISA CLASSIC,-1,-1,No Aplica,-1,-1,5176,-1,-1,Pago total,-1,-1,Pago por ventanilla,-1,-1,I,I,I,I,I,I,AUTOMOVIL,AUTOMOVIL,AUTOMOVIL,AUTOMOVIL,,,,,,,,,,,,,,CG,SIN PROD CRED,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,1.000000
CU 0800116448832,F,160-Lavalle,Microcentro,-1.000000,M,S,ARGENTINA,ENTRE RIOS,OTROS,0.000000,0.000000,0.000000,MUPIM,87,,MUPIM,S,N,-1,FW,Fuerzas Armadas,FFAA,Público,,Público,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,0.000000,NO,0.000000,,NO,0.000000,1.000000,1.000000,,,,,CG,OK,Publico,CURRENT,,,,,,,,,,,,PS,PS,0.000000
CU 0800116450111,F,001-Areas Centrales,Sin Informar,-1.000000,F,C,ARGENTINA,TUCUMAN,OTROS,0.000000,1.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,0,-1,-1,VISA PLATINUM,-1,-1,No Aplica,-1,-1,9789,-1,-1,Pago minimo,-1,-1,Pago minimo de cuenta corriente,-1,-1,I,I,I,I,I,I,-1,-1,-1,-1,,,,,,,,,,,,,,,SIN PROD CRED,,CURRENT,0.000000,,1,1,1,,,,,,,CG,CG,0.000000
CU 0800116453512,F,203-Santa Fe,Rosario,-1.000000,M,S,ARGENTINA,SANTA FE,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,0,-1,-1,VISA GOLD,-1,-1,No Aplica,-1,-1,829,-1,-1,Pago total,-1,-1,Pago total de caja de ahorro,-1,-1,I,I,I,I,I,I,AUTOMOVIL,AUTOMOVIL,AUTOMOVIL,AUTOMOVIL,,,,,,,,0.000000,0.000000,,,,,CG,SIN UTILIZACION,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800116453573,F,504-CORP.INDUSTRIAS,Corporate,-1.000000,F,C,ARGENTINA,CAPITAL FEDERAL,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CG,SIN PROD CRED,MA,CURRENT,,,,,,,,,,,,CG,CG,0.000000
CU 0800116454190,F,010-Casa Central,Microcentro,-1.000000,F,C,ARGENTINA,CAPITAL FEDERAL,OTROS,0.000000,0.000000,0.000000,FASTA CATERINA,147-PALERMO,01,FASTA CATERINA,S,N,-1,GE,Grandes Empresas,GRAE,Privado,,Privado,0,0,-1,VISA CLASSIC,MASTERCARD INTERNACIONAL,-1,No Aplica,No Aplica,-1,4510,5892,-1,Pago total,Pago total,-1,Pago total de caja de ahorro,Debito en caja de ahorro,-1,I,I,I,I,I,I,OTROS,OTROS,INDUMENTARIA,INDUMENTARIA,,,,,,,,1.000000,0.000000,SUPERMERCADOS,OTROS,SUPERMERCADOS,SUPERMERCADOS,PS,OK,Privado,NO CURRENT,,1,1,1,1,,,,,,,PS,PS,0.000000
CU 0800116454437,F,112-Alvarez Jonte,AMBA Oeste,-1.000000,M,S,ARGENTINA,CAPITAL FEDERAL,OTROS,0.000000,0.000000,0.000000,AEROLINEAS ARG,85,,AEROLINEAS ARG,S,N,N,GE,Grandes Empresas,GRAE,Privado,,Privado,1,0,-1,VISA SIGNATURE,MASTERCARD BLACK,-1,No Aplica,No Aplica,-1,716,9980,-1,Pago minimo,Pago minimo,-1,Pago minimo de caja de ahorro,Debito en caja de ahorro,-1,U,I,U,U,I,U,HOGAR_ELECTRO,HOGAR_ELECTRO,TURISMO,TURISMO,NO,0.000000,NO,0.000000,,NO,0.000000,0.000000,0.000000,AUTOMOVIL,AUTOMOVIL,AUTOMOVIL,SUPERMERCADOS,PS,OK,Privado,NO CURRENT,,1,1,1,1,,,,,,,PS,PS,0.000000
CU 0800116454461,F,112-Alvarez Jonte,AMBA Oeste,-1.000000,F,D,ARGENTINA,CAPITAL FEDERAL,IND.COMERCIANTE,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,OTROS,OTROS,OTROS,OTROS,,SIN UTILIZACION,,CURRENT,0.000000,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800116456760,F,104-Mataderos,AMBA Oeste,-1.000000,F,C,ARGENTINA,CAPITAL FEDERAL,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,0,-1,-1,VISA CLASSIC,-1,-1,No Aplica,-1,-1,4509,-1,-1,Pago total,-1,-1,Pago por ventanilla,-1,-1,I,I,I,I,I,I,-1,-1,-1,-1,,,,,,,,0.000000,0.000000,,,,,CG,SIN PROD CRED,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800116465020,F,200-Congreso,Microcentro,-1.000000,F,S,ARGENTINA,CORDOBA,OTROS,0.000000,0.000000,0.000000,FIDEICOMISO OSSDEB,01,EMPLEADO,FIDEICOMISO OSSDEB,S,N,-1,PY,Pyme,PYME,Privado,,Privado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,1.000000,INDUMENTARIA,SUPERMERCADOS,INDUMENTARIA,SUPERMERCADOS,PS,SIN PROD CRED,Privado,CURRENT,,,,,,,,,,,,PS,PS,0.000000
CU 0800116473714,F,351-M del Plata-Luro,Buenos Aires Sur,-1.000000,F,C,ARGENTINA,BUENOS AIRES,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,1,-1,-1,VISA CLASSIC,-1,-1,No Aplica,-1,-1,5205,-1,-1,Pago total,-1,-1,Pago por ventanilla,-1,-1,I,I,I,I,I,I,INDUMENTARIA,INDUMENTARIA,INDUMENTARIA,INDUMENTARIA,,,,,,,,,,,,,,CG,OK,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800116474325,F,060-Mendoza,Cuyo,-1.000000,M,C,ARGENTINA,MENDOZA,IND. EMPRESARIO,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,0,0,-1,VISA PLATINUM,MASTERCARD BLACK,-1,No Aplica,No Aplica,-1,7476,282,-1,Pago total,Pago total,-1,Pago por ventanilla,Debito en caja de ahorro,-1,I,I,D,I,I,D,OTROS,OTROS,OTROS,OTROS,,,,,,,,0.000000,0.000000,AUTOMOVIL,AUTOMOVIL,AUTOMOVIL,OTROS,,OK,,CURRENT,0.000000,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800116474563,F,060-Mendoza,Cuyo,-1.000000,F,V,ARGENTINA,MENDOZA,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,S,S,-1,-1,Sin Informar,-1,Sin Informar,,Público,0,-1,-1,VISA CLASSIC,-1,-1,No Aplica,-1,-1,4510,-1,-1,Pago total,-1,-1,Pago total de caja de ahorro,-1,-1,I,I,I,I,I,I,AUTOMOVIL,AUTOMOVIL,AUTOMOVIL,SUPERMERCADOS,NO,0.000000,NO,0.000000,,NO,0.000000,0.000000,0.000000,,,,,CG,SIN UTILIZACION,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800116485731,F,046-Avellaneda,AMBA Sur,-1.000000,M,C,ARGENTINA,BUENOS AIRES,OTROS,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,-1,1,-1,-1,MASTERCARD INTERNACIONAL,-1,-1,No Aplica,-1,  -1,1512,-1,-1,No Informado,-1,-1,Por ventanilla,-1,I,I,I,I,I,I,-1,-1,-1,-1,,,,,,,,,,,,,,CG,SIN PROD CRED,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800116488033,F,223-Rio Gallegos,Austral,-1.000000,M,S,ARGENTINA,SANTA CRUZ,EMP.EMP.PUBLICA,0.000000,0.000000,0.000000,MUPIM,24,000000000002203,MUPIM,S,N,-1,FW,Fuerzas Armadas,FFAA,Público,V,Público,1,0,-1,VISA CLASSIC,MASTERCARD INTERNACIONAL,-1,No Aplica,No Aplica,-1,4510,5630,-1,Pago minimo,Pago minimo,-1,Pago minimo de caja de ahorro,Debito en caja de ahorro,-1,I,I,I,I,I,I,SUPERMERCADOS,HOGAR_DECO,SUPERMERCADOS,SUPERMERCADOS,,,,,,,,0.000000,0.000000,SUPERMERCADOS,SUPERMERCADOS,SUPERMERCADOS,SUPERMERCADOS,CG,OK,Publico,CURRENT,,1,1,1,1,,,,,,,PS,PS,0.000000
CU 0800116488050,F,060-Mendoza,Cuyo,-1.000000,M,C,ARGENTINA,MENDOZA,OTROS,0.000000,0.000000,0.000000,EJERCITO ARGENTINO,U20002,000000000002201,EJERCITO ARGENTINO,N,N,N,-1,Sin Informar,-1,Sin Informar,V,Público,-1,-1,0,-1,-1,AMEX GOLD,-1,-1,No Aplica,  -1,-1,4510,-1,-1,Pago minimo,-1,-1,Pago minimo de caja de ahorro,I,I,I,I,I,I,SUPERMERCADOS,OTROS,SUPERMERCADOS,SUPERMERCADOS,NO,0.000000,NO,0.000000,,NO,0.000000,0.000000,0.000000,AUTOMOVIL,AUTOMOVIL,SUPERMERCADOS,SUPERMERCADOS,CG,OK,MA,CURRENT,,1,1,1,1,,,,,,,CG,CG,0.000000
CU 0800116488787,F,080-Rosario,Rosario,-1.000000,F,S,ARGENTINA,SANTA FE,AMA DE CASA,0.000000,0.000000,0.000000,Sin Informar,-1,,Sin Informar,N,N,-1,-1,Sin Informar,-1,Sin Informar,,Sin Informar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,SUPERMERCADOS,SUPERMERCADOS,SUPERMERCADOS,SUPERMERCADOS,CG,SIN PROD CRED,MA,CURRENT,,,,,,,,,,,,CG,CG,0.000000
CU 0800116489162,F,020-Abasto,Macrocentro,-1.000000,M,C,ARGENTINA,BUENOS AIRES,OTROS,0.000000,0.000000,0.000000,UTN REGIONAL BUENOS AIRES,47,20066,UTN REGIONAL BUENOS AIRES,S,N,N,UW,Universidades,UNI,Público,,Público,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000,1.000000,SUPERMERCADOS,SUPERMERCADOS,SUPERMERCADOS,SUPERMERCADOS,PS,OK,Publico,CURRENT,,1,1,1,1,,,,,,,PS,PS,0.000000
